exp interface log记录
[2025-05-15 12:20:27] [Info]: [ranyi] Total: 2279, gametime: 1107, rankpoint: 2279, shotgunkills: 105542, smgkills:178281, tankrocks: 1537, versuswin: 516, versustotal：781, gamesplayed: 1189, maxrankpoint: 2296, kill_per_round: 238, rock_per_round: 1, hour_per_round: 0
[2025-05-20 20:46:54] [Info]: [日不落] Total: 1183, gametime: 632, rankpoint: 1183, shotgunkills: 59084, smgkills:56244, tankrocks: 265, versuswin: 703, versustotal：1193, gamesplayed: 1393, maxrankpoint: 2025, kill_per_round: 82, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:47:41] [Info]: [三亚第一帅] Total: 1496, gametime: 2821, rankpoint: 1496, shotgunkills: 65097, smgkills:111391, tankrocks: 297, versuswin: 291, versustotal：603, gamesplayed: 681, maxrankpoint: 3502, kill_per_round: 259, rock_per_round: 0, hour_per_round: 4
[2025-05-20 20:48:23] [Info]: [小男优] Total: 1613, gametime: 660, rankpoint: 1613, shotgunkills: 45636, smgkills:55005, tankrocks: 1156, versuswin: 487, versustotal：866, gamesplayed: 1170, maxrankpoint: 1830, kill_per_round: 86, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:48:30] [Info]: [赤见Karubi] Total: 487, gametime: 969, rankpoint: 487, shotgunkills: 26584, smgkills:53359, tankrocks: 23, versuswin: 127, versustotal：209, gamesplayed: 242, maxrankpoint: 1211, kill_per_round: 330, rock_per_round: 0, hour_per_round: 4
[2025-05-20 20:48:46] [Info]: [冲鸭 可达鸭] Total: 185, gametime: 133, rankpoint: 185, shotgunkills: 638, smgkills:9270, tankrocks: 25, versuswin: 156, versustotal：255, gamesplayed: 332, maxrankpoint: 465, kill_per_round: 29, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:48:46] [Info]: [xianliaowan] Total: 4395, gametime: 3127, rankpoint: 4395, shotgunkills: 29819, smgkills:170865, tankrocks: 1975, versuswin: 2345, versustotal：5113, gamesplayed: 5451, maxrankpoint: 8578, kill_per_round: 36, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:52:55] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-20 20:52:58] [Info]: [洗剪吹5元] Total: 3085, gametime: 874, rankpoint: 3085, shotgunkills: 108573, smgkills:37653, tankrocks: 2022, versuswin: 1189, versustotal：1969, gamesplayed: 2523, maxrankpoint: 3397, kill_per_round: 57, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:53:17] [Info]: [狂三我老婆] Total: 1441, gametime: 581, rankpoint: 1441, shotgunkills: 75424, smgkills:69918, tankrocks: 538, versuswin: 700, versustotal：1134, gamesplayed: 1423, maxrankpoint: 2004, kill_per_round: 102, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:54:16] [Info]: [アリス・マーガトロイ] Total: 738, gametime: 585, rankpoint: 738, shotgunkills: 45194, smgkills:10566, tankrocks: 100, versuswin: 348, versustotal：641, gamesplayed: 751, maxrankpoint: 1336, kill_per_round: 74, rock_per_round: 0, hour_per_round: 0
[2025-05-20 20:54:34] [Info]: [qichendada] Total: 370, gametime: 134, rankpoint: 370, shotgunkills: 9051, smgkills:5105, tankrocks: 225, versuswin: 110, versustotal：267, gamesplayed: 363, maxrankpoint: 497, kill_per_round: 38, rock_per_round: 0, hour_per_round: 0
[2025-05-21 15:00:10] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:01:39] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:05:50] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:10:46] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:12:19] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:13:54] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:17:08] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:18:06] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:19:46] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:57:06] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:57:43] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 15:59:48] [Warning]: 获取 一个控防不住 的信息时重试超时
[2025-05-21 16:06:50] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 16:10:53] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 17:19:07] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 17:19:37] [Info]: [大香蕉，一条大香蕉] Total: 1353, gametime: 566, rankpoint: 1353, shotgunkills: 16729, smgkills:42215, tankrocks: 478, versuswin: 1036, versustotal：1846, gamesplayed: 2043, maxrankpoint: 2609, kill_per_round: 28, rock_per_round: 0, hour_per_round: 0
[2025-05-21 17:22:23] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 17:22:45] [Info]: [大爷] Total: 91, gametime: 23, rankpoint: 91, shotgunkills: 152, smgkills:819, tankrocks: 97, versuswin: 33, versustotal：55, gamesplayed: 57, maxrankpoint: 80, kill_per_round: 17, rock_per_round: 1, hour_per_round: 0
[2025-05-21 18:49:59] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 18:51:57] [Info]: [波纹战士BoBo] Total: 2500, gametime: 1115, rankpoint: 2500, shotgunkills: 23785, smgkills:72690, tankrocks: 2159, versuswin: 574, versustotal：1165, gamesplayed: 1747, maxrankpoint: 2862, kill_per_round: 55, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:10:27] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:12:37] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:13:49] [Info]: [MaoDeel] Total: 42, gametime: 35, rankpoint: 42, shotgunkills: 642, smgkills:1251, tankrocks: 29, versuswin: 9, versustotal：17, gamesplayed: 29, maxrankpoint: 64, kill_per_round: 65, rock_per_round: 1, hour_per_round: 1
[2025-05-21 19:14:17] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:19:27] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:19:29] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:20:04] [Info]: [Miku] Total: 653, gametime: 617, rankpoint: 653, shotgunkills: 2340, smgkills:28857, tankrocks: 296, versuswin: 319, versustotal：658, gamesplayed: 737, maxrankpoint: 1354, kill_per_round: 42, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:20:05] [Info]: [今天是做牢的好日子] Total: 3618, gametime: 1502, rankpoint: 3618, shotgunkills: 136250, smgkills:102192, tankrocks: 2399, versuswin: 1177, versustotal：1983, gamesplayed: 2505, maxrankpoint: 4007, kill_per_round: 95, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:20:05] [Info]: [3391331945] Total: 1934, gametime: 1321, rankpoint: 1934, shotgunkills: 82027, smgkills:43018, tankrocks: 532, versuswin: 909, versustotal：1851, gamesplayed: 2120, maxrankpoint: 3441, kill_per_round: 58, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:20:08] [Info]: [三角 初华] Total: 468, gametime: 330, rankpoint: 468, shotgunkills: 16005, smgkills:37141, tankrocks: 86, versuswin: 218, versustotal：500, gamesplayed: 625, maxrankpoint: 955, kill_per_round: 85, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:20:42] [Info]: [狗儿这个粘口牙^U^] Total: 832, gametime: 596, rankpoint: 832, shotgunkills: 10317, smgkills:12225, tankrocks: 325, versuswin: 393, versustotal：726, gamesplayed: 1050, maxrankpoint: 1646, kill_per_round: 21, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:22:52] [Info]: [似水流年丷] Total: 106, gametime: 161, rankpoint: 106, shotgunkills: 1312, smgkills:13018, tankrocks: 54, versuswin: 42, versustotal：59, gamesplayed: 61, maxrankpoint: 222, kill_per_round: 234, rock_per_round: 0, hour_per_round: 2
[2025-05-21 19:22:56] [Info]: [臼春] Total: 2426, gametime: 2193, rankpoint: 2426, shotgunkills: 58694, smgkills:129343, tankrocks: 958, versuswin: 862, versustotal：1961, gamesplayed: 2403, maxrankpoint: 4596, kill_per_round: 78, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:23:03] [Info]: [打电动的爱丽丝酱] Total: 888, gametime: 401, rankpoint: 888, shotgunkills: 34557, smgkills:22323, tankrocks: 570, versuswin: 164, versustotal：357, gamesplayed: 610, maxrankpoint: 1011, kill_per_round: 93, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:25:49] [Info]: [变态猫] Total: 2975, gametime: 1998, rankpoint: 2975, shotgunkills: 91890, smgkills:114720, tankrocks: 1555, versuswin: 1044, versustotal：2191, gamesplayed: 2514, maxrankpoint: 4512, kill_per_round: 82, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:29:44] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:29:48] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:31:30] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:31:33] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:32:58] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:32:58] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:33:11] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:33:15] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:35:46] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:35:50] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:45:13] [Info]: [我是猫娘] Total: 1777, gametime: 1116, rankpoint: 1777, shotgunkills: 56450, smgkills:181896, tankrocks: 925, versuswin: 469, versustotal：1128, gamesplayed: 1537, maxrankpoint: 2653, kill_per_round: 155, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:45:27] [Info]: [Codeuio] Total: 119, gametime: 130, rankpoint: 119, shotgunkills: 5743, smgkills:9834, tankrocks: 30, versuswin: 30, versustotal：66, gamesplayed: 96, maxrankpoint: 226, kill_per_round: 162, rock_per_round: 0, hour_per_round: 1
[2025-05-21 19:45:32] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:45:53] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:51:50] [Info]: [cctv0067] Total: 9115, gametime: 3560, rankpoint: 9115, shotgunkills: 461052, smgkills:456020, tankrocks: 6305, versuswin: 1613, versustotal：3208, gamesplayed: 4554, maxrankpoint: 8114, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-21 19:51:51] [Info]: [我是猫娘] Total: 1777, gametime: 1116, rankpoint: 1777, shotgunkills: 56450, smgkills:181896, tankrocks: 925, versuswin: 469, versustotal：1128, gamesplayed: 1537, maxrankpoint: 2653, kill_per_round: 155, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:51:53] [Info]: [789] Total: 2815, gametime: 1569, rankpoint: 2815, shotgunkills: 73449, smgkills:316763, tankrocks: 1710, versuswin: 915, versustotal：1740, gamesplayed: 2361, maxrankpoint: 3930, kill_per_round: 165, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:53:16] [Info]: [白毛红瞳JK少女] Total: 1201, gametime: 664, rankpoint: 1201, shotgunkills: 15206, smgkills:50477, tankrocks: 834, versuswin: 305, versustotal：720, gamesplayed: 1041, maxrankpoint: 1705, kill_per_round: 63, rock_per_round: 0, hour_per_round: 0
[2025-05-21 19:55:49] [Info]: [Marie Rose] Total: 1581, gametime: 589, rankpoint: 1581, shotgunkills: 49539, smgkills:64366, tankrocks: 1046, versuswin: 415, versustotal：1103, gamesplayed: 1265, maxrankpoint: 1854, kill_per_round: 90, rock_per_round: 0, hour_per_round: 0
[2025-05-21 20:01:34] [Info]: [春风晚] Total: 166, gametime: 124, rankpoint: 166, shotgunkills: 3582, smgkills:19157, tankrocks: 52, versuswin: 36, versustotal：119, gamesplayed: 209, maxrankpoint: 333, kill_per_round: 108, rock_per_round: 0, hour_per_round: 0
[2025-05-21 20:07:06] [Info]: [Factos&] Total: 1646, gametime: 740, rankpoint: 1646, shotgunkills: 51350, smgkills:114232, tankrocks: 813, versuswin: 856, versustotal：1415, gamesplayed: 1690, maxrankpoint: 2430, kill_per_round: 97, rock_per_round: 0, hour_per_round: 0
[2025-05-21 20:07:07] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 20:08:13] [Info]: [集成卡打求生] Total: 1407, gametime: 1025, rankpoint: 1407, shotgunkills: 24683, smgkills:49523, tankrocks: 559, versuswin: 645, versustotal：1249, gamesplayed: 1660, maxrankpoint: 2685, kill_per_round: 44, rock_per_round: 0, hour_per_round: 0
[2025-05-21 20:08:56] [Info]: [Σ(⊙▽⊙"a] Total: 4487, gametime: 1841, rankpoint: 4487, shotgunkills: 125839, smgkills:279025, tankrocks: 3494, versuswin: 1198, versustotal：1960, gamesplayed: 2816, maxrankpoint: 4657, kill_per_round: 143, rock_per_round: 1, hour_per_round: 0
[2025-05-21 20:09:41] [Info]: [一个控防不住] Total: 2310, gametime: 1124, rankpoint: 2310, shotgunkills: 105679, smgkills:179776, tankrocks: 1554, versuswin: 522, versustotal：794, gamesplayed: 1226, maxrankpoint: 2350, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-21 20:09:58] [Info]: [赤见Karubi] Total: 488, gametime: 970, rankpoint: 488, shotgunkills: 26599, smgkills:53499, tankrocks: 23, versuswin: 129, versustotal：211, gamesplayed: 244, maxrankpoint: 1214, kill_per_round: 328, rock_per_round: 0, hour_per_round: 3
